226.19460668850266, 216.5872394537356
173.04766452508747, 191.73593647869774
248.26412261775084, 203.49459300265738
201.32851158791587, 159.89837906742324
224.10251246624375, 207.9371961019522
247.7975120338431, 274.36696083214156
233.66688529001502, 200.99937402361937
204.48913271260727, 296.643774023246
187.21873187987202, 169.10626899063317
189.09290892196393, 202.1315276078755
149.45200703102356, 223.5232784469656
211.48330948383023, 187.31364884425227
226.70287401399577, 269.08722709031633
157.81029780651835, 256.2318267327541
200.73237714639606, 229.01516233916382
209.59802155815558, 144.0714422086893
242.03056614860776, 107.34325509834818
167.58793292682898, 245.8637258200871
212.85633083210828, 256.47001709333557
212.31320472798527, 178.1011705022159
245.62668087728895, 131.57369754692365
171.5790124989615, 200.07310542761877
196.3492850854915, 211.63222405435468
208.33902511519358, 165.31248968567823
186.07396806588451, 215.12798029208005
197.56106822760358, 187.26870506722113
254.02213220236166, 180.48578380119767
218.8796159038083, 168.48117271506447
206.88319215360463, 151.0623500979579
176.47302088969113, 135.06848738975162
197.31727691804895, 223.65546294860857
158.78223577000512, 234.2374131306611
198.18257236018368, 197.76414132083184
249.47736984891458, 173.36391445454402
155.15865159600847, 168.07875543257467
170.8515247316781, 283.8266908119996
197.6698055489035, 160.33514801744337
240.80755976731243, 86.62114153618406
149.92701959996404, 258.61797207494993
189.40392696077222, 209.53551501148704
176.73976527208933, 197.14284199472354
217.85084074556133, 214.34214304843997
180.44574233116916, 292.2727346054829
216.323972208832, 170.72626016973368
223.40180359919472, 208.16792196349115
188.08759692404854, 198.40940841688428
231.5760391640566, 166.88739462526507
206.1647723794182, 154.50965278238388
159.38088886583944, 192.60596350490425
198.63464042010796, 153.8304140868603
175.0698389925046, 195.91418485449552
219.69711120038656, 198.86051222591405
208.13255836989765, 151.98456788556834
225.29925971611658, 190.7835364854601
246.15438386473502, 133.7001586548465
208.95763636152856, 165.4334485289048
189.67769882299405, 176.6785859019782
172.4284528402794, 243.6485060043005
210.83733899192944, 243.19171415152377
209.17491072818544, 226.82515597179102
231.05516275288448, 213.48465355251415
199.1594097145129, 242.85762673640875
216.24462280164647, 239.29012497783327
213.08134633796107, 154.75799932477761
188.75428447242294, 138.18947529587143
206.00748953627894, 253.22221268719306
193.15143576065685, 177.46274009429965
230.76464188645372, 214.37198179309647
213.40221839733243, 177.6017253026235
189.85725449599818, 255.38492023552192
185.29256394668244, 162.7257966258469
183.71930354942518, 182.28311171043651
202.506066211861, 202.79712659976565
228.908463239995, 227.9257259151532
209.38541796439586, 230.1696808563131
169.9824620681954, 217.40379835246168
170.99221592723038, 216.9728709750974
186.3812680029169, 227.65367770090933
149.01636522358677, 223.90102773590363
237.67849070364366, 244.26893119723997
198.9755416361735, 232.59719996933885
214.7751353757284, 154.49740748220123
174.73909390459465, 165.5724015690535
179.32141461992003, 166.08163567864818
221.2137322873117, 193.1775201628523
204.78362177426195, 234.3371062604293
222.2592771707886, 216.67965021156436
175.02946691052355, 195.48476354955594
220.79788368667397, 221.70633964095217
246.02359953075182, 194.71271154914763
178.32320805521894, 191.7673271397108
221.93485595899296, 187.9901242288352
228.4475553141491, 199.59062758656472
222.5572194266746, 271.70819321710576
186.78988752500968, 182.58911064759923
221.99654468251802, 205.07099516491073
187.70106978159666, 162.39469935847407
252.95593887842168, 191.94326508692734
209.24400230255685, 259.8069209542181
173.7795751370487, 234.32319397127668
204.535426352369, 108.13182545362105
207.87558544412065, 243.10882829588584
149.0646913205615, 283.76587329861684
189.91032754904631, 70.70407703499768
222.2952911316978, 130.66492965927785
208.7719708295161, 216.27635602284784
220.95390600185686, 206.71556247675875
164.9261969907712, 207.39053206124038
215.3611357012079, 281.9168729219691
199.92654007061557, 202.36987851908313
196.4794218698246, 253.96417010328295
192.94961110037318, 229.69261550525414
201.49156515111738, 194.53760915224643
201.8186167427928, 220.4972123330457
193.82572432287623, 181.1488747431362
204.16437387074288, 171.49710422588385
186.7409483400992, 211.87280668316265
183.47147129598193, 177.18250105944134
194.0716133611749, 175.38034476034667
213.02317970061506, 181.71356624711845
187.96700869998034, 245.45969323933824
187.87460943556889, 195.99139865946364
182.0282517681954, 154.25690417619967
207.3147912770196, 211.02054277835802
223.5944358010725, 253.99468321838359
201.50161422596304, 255.46534858541722
219.70008552750448, 215.01583992662538
253.40113659517016, 210.84498957551645
160.20567223757772, 225.71520131317135
213.23828835875534, 219.5544614215579
235.74659789363497, 244.3328491342294
177.89391961274893, 258.96415066033364
243.12273551192868, 207.73669309876473
185.76922622451198, 249.63546898909834
149.84053744019297, 180.92939213378946
165.80645268911712, 223.66524467390278
182.9498396530411, 171.2300406097964
231.66005656057317, 190.25810126870647
219.885475470742, 257.31070782989417
202.41890929842947, 262.7802920994826
135.9229746862071, 174.42292623214206
189.87742609137484, 175.5427581968944
178.76000713919782, 167.23404752958427
168.2342944422045, 183.56060877078187
208.31850522262997, 201.5064803610209
186.71998036538423, 212.61716152954574
181.6954868769378, 232.4200581668042
169.62127335484934, 185.52946031085966
211.62125344622856, 134.7127968911618
231.5764741737607, 191.253098954243
233.3580482019496, 260.0123441376487
192.92842874304287, 242.8637448286355
232.96544959840736, 234.45625657251753
169.52091199980973, 226.06916697396065
223.6176388889698, 159.42843303080738
205.17330212382998, 207.39265621841648
181.68411291610565, 180.23969850790024
160.65282340943315, 193.47906790087714
221.40909717182257, 194.65721681477882
223.0445409155001, 154.39676718446805
257.7049405281841, 269.73214049580724
173.37360160499838, 201.56185910012533
159.77680291946342, 206.98315392247198
233.90653194033618, 132.326554744492
190.78091318045912, 234.3413155748584
199.35479721015156, 192.27418128827014
194.49631088749572, 180.9312827048796
235.70519535944817, 213.04261062119215
207.41918585525113, 182.65634965595123
173.1836279720167, 243.34353740587153
202.47318900850496, 255.42352755266938
206.32809780490257, 242.93012922578222
207.75076487915476, 194.47643176104316
