0, 0, 0
1, 0, 0
2, 0, 0
3, 0, 0
4, 0, 0
5, 0, 0
6, 0, 0
7, 0, 0
8, 0, 0
9, 0, 0
10, 0, 0
11, 0, 0
12, 0, 0
13, 0, 0
14, 0, 0
15, 0, 0
16, 0, 0
17, 0, 0
18, 0, 0
19, 0, 0
20, 0, 0
21, 0, 0
22, 0, 0
23, 0, 0
24, 0, 0
25, 0, 0
26, 0, 0
27, 0, 0
28, 0, 0
29, 0, 0
30, 0, 0
31, 0, 0
32, 0, 0
33, 0, 0
34, 0, 0
35, 0, 0
36, 0, 0
37, 0, 0
38, 0, 0
39, 0, 0
40, 0, 0
41, 0, 0
42, 0, 0
43, 0, 0
44, 0, 0
45, 0, 0
46, 0, 0
47, 0, 0
48, 0, 0
49, 0, 0
50, 0, 0
51, 0, 0
52, 0, 0
53, 0, 0
54, 0, 0
55, 0, 0
56, 0, 0
57, 0, 0
58, 0, 0
59, 0, 0
60, 0, 0
61, 0, 0
62, 0, 0
63, 0, 0
64, 0, 0
65, 0, 0
66, 0, 0
67, 0, 0
68, 0, 0
69, 0, 0
70, 0, 0
71, 0, 0
72, 0, 0
73, 0, 0
74, 0, 0
75, 0, 0
76, 0, 0
77, 0, 0
78, 0, 0
79, 0, 0
80, 0, 0
81, 0, 0
82, 0, 0
83, 0, 0
84, 0, 0
85, 0, 0
86, 0, 0
87, 0, 0
88, 0, 0
89, 0, 0
90, 0, 0
91, 0, 5
92, 0, 8
93, 0, 8
94, 0, 9
95, 0, 9
96, 0, 9
97, 0, 9
98, 0, 9
99, 0, 9
100, 0, 9
101, 0, 9
102, 0, 9
103, 0, 9
104, 0, 9
105, 0, 9
106, 0, 9
107, 0, 9
108, 0, 9
109, 0, 9
110, 0, 9
111, 0, 9
112, 0, 9
113, 0, 9
114, 0, 9
115, 0, 9
116, 0, 9
117, 0, 8
118, 0, 8
119, 0, 8
120, 0, 0
121, 0, 0
122, 0, 0
123, 0, 0
124, 0, 0
125, 0, 0
126, 0, 0
127, 0, 0
128, 0, 0
129, 0, 0
130, 0, 0
131, 0, 0
132, 0, 0
133, 0, 0
134, 0, 0
135, 0, 0
136, 0, 0
137, 0, 0
138, 0, 0
139, 0, 0
140, 0, 0
141, 0, 0
142, 0, 0
143, 0, 0
144, 0, 0
145, 0, 0
146, 0, 0
147, 0, 0
148, 0, 0
149, 0, 0
150, 0, 0
151, 0, 0
152, 0, 0
153, 0, 0
154, 0, 0
155, 0, 0
156, 0, 0
157, 0, 0
158, 0, 0
159, 0, 0
160, 0, 0
161, 0, 0
162, 0, 0
163, 0, 0
164, 0, 0
165, 0, 0
166, 0, 0
167, 0, 0
168, 0, 0
169, 0, 0
170, 0, 0
171, 0, 0
172, 0, 0
173, 0, 0
174, 0, 0
175, 0, 0
176, 0, 0
177, 0, 0
178, 0, 0
179, 0, 0
180, 0, 0
181, 0, 0
182, 0, 0
183, 0, 0
184, 0, 0
185, 0, 0
186, 0, 0
187, 0, 0
188, 0, 0
189, 0, 0
190, 0, 0
191, 0, 0
192, 0, 0
193, 0, 0
194, 0, 0
195, 0, 0
196, 0, 0
197, 0, 0
0, 1, 0
1, 1, 0
2, 1, 0
3, 1, 0
4, 1, 0
5, 1, 0
6, 1, 0
7, 1, 0
8, 1, 0
9, 1, 0
10, 1, 0
11, 1, 0
12, 1, 0
13, 1, 0
14, 1, 0
15, 1, 0
16, 1, 0
17, 1, 0
18, 1, 0
19, 1, 0
20, 1, 0
21, 1, 0
22, 1, 0
23, 1, 0
24, 1, 0
25, 1, 0
26, 1, 0
27, 1, 0
28, 1, 0
29, 1, 0
30, 1, 0
31, 1, 0
32, 1, 0
33, 1, 0
34, 1, 0
35, 1, 0
36, 1, 0
37, 1, 0
38, 1, 0
39, 1, 0
40, 1, 0
41, 1, 0
42, 1, 0
43, 1, 0
44, 1, 0
45, 1, 0
46, 1, 0
47, 1, 0
48, 1, 0
49, 1, 0
50, 1, 0
51, 1, 0
52, 1, 0
53, 1, 0
54, 1, 0
55, 1, 0
56, 1, 0
57, 1, 0
58, 1, 0
59, 1, 0
60, 1, 0
61, 1, 0
62, 1, 0
63, 1, 0
64, 1, 0
65, 1, 0
66, 1, 0
67, 1, 0
68, 1, 0
69, 1, 0
70, 1, 0
71, 1, 0
72, 1, 0
73, 1, 0
74, 1, 0
75, 1, 0
76, 1, 0
77, 1, 0
78, 1, 0
79, 1, 0
80, 1, 0
81, 1, 7
82, 1, 8
83, 1, 8
84, 1, 9
85, 1, 9
86, 1, 10
87, 1, 9
88, 1, 9
89, 1, 10
90, 1, 10
91, 1, 10
92, 1, 10
93, 1, 10
94, 1, 10
95, 1, 10
96, 1, 10
97, 1, 10
98, 1, 10
99, 1, 10
100, 1, 10
101, 1, 10
102, 1, 10
103, 1, 10
104, 1, 10
105, 1, 10
106, 1, 10
107, 1, 10
108, 1, 10
109, 1, 10
110, 1, 10
111, 1, 10
112, 1, 10
113, 1, 10
114, 1, 10
115, 1, 10
116, 1, 10
117, 1, 10
118, 1, 10
119, 1, 10
120, 1, 10
121, 1, 10
122, 1, 10
123, 1, 9
124, 1, 10
125, 1, 9
126, 1, 9
127, 1, 8
128, 1, 5
129, 1, 0
130, 1, 0
131, 1, 0
132, 1, 0
133, 1, 0
134, 1, 0
135, 1, 0
136, 1, 0
137, 1, 0
138, 1, 0
139, 1, 0
140, 1, 0
141, 1, 0
142, 1, 0
143, 1, 0
144, 1, 0
145, 1, 0
146, 1, 0
147, 1, 0
148, 1, 0
149, 1, 0
150, 1, 0
151, 1, 0
152, 1, 0
153, 1, 0
154, 1, 0
155, 1, 0
156, 1, 0
157, 1, 0
158, 1, 0
159, 1, 0
160, 1, 0
161, 1, 0
162, 1, 0
163, 1, 0
164, 1, 0
165, 1, 0
166, 1, 0
167, 1, 0
168, 1, 0
169, 1, 0
170, 1, 0
171, 1, 0
172, 1, 0
173, 1, 0
174, 1, 0
175, 1, 0
176, 1, 0
177, 1, 0
178, 1, 0
179, 1, 0
180, 1, 0
181, 1, 0
182, 1, 0
183, 1, 0
184, 1, 0
185, 1, 0
186, 1, 0
187, 1, 0
188, 1, 0
189, 1, 0
190, 1, 0
191, 1, 0
192, 1, 0
193, 1, 0
194, 1, 0
195, 1, 0
196, 1, 0
197, 1, 0
0, 2, 0
1, 2, 0
2, 2, 0
3, 2, 0
4, 2, 0
5, 2, 0
6, 2, 0
7, 2, 0
8, 2, 0
9, 2, 0
10, 2, 0
11, 2, 0
12, 2, 0
13, 2, 0
14, 2, 0
15, 2, 0
16, 2, 0
17, 2, 0
18, 2, 0
19, 2, 0
20, 2, 0
21, 2, 0
22, 2, 0
23, 2, 0
24, 2, 0
25, 2, 0
26, 2, 0
27, 2, 0
28, 2, 0
29, 2, 0
30, 2, 0
31, 2, 0
32, 2, 0
33, 2, 0
